t-30,t,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1
-32295602.0,51214622.0,-109166159.0,26014530.0,109638349.0,203011343.0,232932546.0,-37750293.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0
-109166159.0,223760248.0,26014530.0,109638349.0,203011343.0,232932546.0,-37750293.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0
26014530.0,258311394.0,109638349.0,203011343.0,232932546.0,-37750293.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0
109638349.0,299983239.0,203011343.0,232932546.0,-37750293.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0
203011343.0,176043763.0,232932546.0,-37750293.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0
232932546.0,234027746.0,-37750293.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0
-37750293.0,220567214.0,76344839.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0
76344839.0,317283553.0,53047581.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0
53047581.0,464391478.0,38937003.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0
38937003.0,681951395.0,169493286.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0
169493286.0,666120880.0,127961942.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0
127961942.0,-37935723.0,-14386693.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0
-14386693.0,-243602390.0,166289883.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0
166289883.0,-370669567.0,122618433.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0
122618433.0,-284162044.0,-4739377.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0
-4739377.0,-101756062.0,53833548.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0
53833548.0,-122377061.0,303611437.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0
303611437.0,-233450052.0,464839593.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0
464839593.0,-361866220.0,89372348.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0
89372348.0,314793061.0,101226875.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0
101226875.0,77556981.0,-2119341.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0
-2119341.0,104113598.0,103043431.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0
103043431.0,404061702.0,63582654.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0
63582654.0,590547861.0,318161454.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0
318161454.0,315802720.0,151024741.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0
151024741.0,269791666.0,194918787.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0
194918787.0,99301716.0,180966286.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0
180966286.0,-119553904.0,165211049.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0
165211049.0,-14102225.0,-430669.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0
-430669.0,472917372.0,51214622.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0
51214622.0,408481123.0,223760248.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0
223760248.0,72606939.0,258311394.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0
258311394.0,66070580.0,299983239.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0
299983239.0,-144748919.0,176043763.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0
176043763.0,-199427391.0,234027746.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0
234027746.0,-277050183.0,220567214.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0
220567214.0,215462422.0,317283553.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0
317283553.0,35103369.0,464391478.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0
464391478.0,23601661.0,681951395.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0
681951395.0,-170515454.0,666120880.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0
666120880.0,-523757904.0,-37935723.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0
-37935723.0,134949369.0,-243602390.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0
-243602390.0,188878055.0,-370669567.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0
-370669567.0,441018690.0,-284162044.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0
-284162044.0,466233579.0,-101756062.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0
-101756062.0,369965643.0,-122377061.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0
-122377061.0,478134124.0,-233450052.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0
-233450052.0,171095789.0,-361866220.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0
-361866220.0,15413893.0,314793061.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0
314793061.0,-334065702.0,77556981.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0
77556981.0,139082608.0,104113598.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0
104113598.0,88589582.0,404061702.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0
404061702.0,-270457243.0,590547861.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0
590547861.0,-472516295.0,315802720.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0
315802720.0,-447112339.0,269791666.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0
269791666.0,-339291792.0,99301716.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0
99301716.0,-221323043.0,-119553904.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0
-119553904.0,83614903.0,-14102225.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0
-14102225.0,104154489.0,472917372.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0
472917372.0,-347103996.0,408481123.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0
408481123.0,-228551650.0,72606939.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0
72606939.0,-126016148.0,66070580.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0
66070580.0,-287225056.0,-144748919.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0
-144748919.0,-186525318.0,-199427391.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0
-199427391.0,31157628.0,-277050183.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0
-277050183.0,-22708705.0,215462422.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0
215462422.0,-383381501.0,35103369.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0
35103369.0,-297274807.0,23601661.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0
23601661.0,-454834790.0,-170515454.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0
-170515454.0,-512658303.0,-523757904.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0
